timestamp,ax,ay,az,gx,gy,gz,activity
1671139, -0.248901, -0.699219, -0.665405, -0.854492, 0.732422, 0.366211,Sitting
1671159, -0.235230, -0.699341, -0.673950, -0.976562, 0.610352, 0.122070,Sitting
1671179, -0.234009, -0.696533, -0.684937, -0.732422, -0.061035, 0.061035,Sitting
1671199, -0.244263, -0.698486, -0.683838, -0.427246, -0.549316, -0.244141,Sitting
1671219, -0.242920, -0.698608, -0.677124, 0.122070, -0.366211, -0.488281,Sitting
1671239, -0.237183, -0.706299, -0.674927, 0.183105, 0.488281, -0.366211,Sitting
1671259, -0.232666, -0.708862, -0.677002, -0.122070, 0.793457, -0.305176,Sitting
1671279, -0.232666, -0.706909, -0.680542, -0.244141, -0.122070, -0.427246,Sitting
1671299, -0.232910, -0.705200, -0.670776, -0.732422, -1.342773, -0.427246,Sitting
1671319, -0.246460, -0.709961, -0.671631, -1.342773, -1.464844, -0.305176,Sitting
1671339, -0.238892, -0.713623, -0.666016, -2.624511, -1.037598, 0.244141,Sitting
1671359, -0.232422, -0.703247, -0.665528, -2.685546, -1.892090, 0.183105,Sitting
1671379, -0.259155, -0.704102, -0.692017, -2.990722, -1.281738, 0.061035,Sitting
1671399, -0.252686, -0.691406, -0.697022, -3.479003, -0.366211, 0.244141,Sitting
1671419, -0.235718, -0.679321, -0.675659, -2.929687, -1.220704, -0.488281,Sitting
1671439, -0.234985, -0.680176, -0.663086, -0.854492, -1.098633, -1.770019,Sitting
1671459, -0.234741, -0.692017, -0.661621, -0.366211, -0.122070, -2.441407,Sitting
1671479, -0.232666, -0.688232, -0.659668, -0.427246, 0.000000, -2.075196,Sitting
1671499, -0.222046, -0.672852, -0.654297, -0.427246, -1.220704, -1.953124,Sitting
1671519, -0.236084, -0.669678, -0.658447, 0.366211, -2.441407, -2.380371,Sitting
1671539, -0.248291, -0.668091, -0.664185, 0.000000, -2.807617, -2.441407,Sitting
1671559, -0.277100, -0.660889, -0.671875, 0.793457, -2.441407, -2.685546,Sitting
1671579, -0.294800, -0.680664, -0.689453, 1.586914, 0.488281, -2.868652,Sitting
1671599, -0.286255, -0.688843, -0.700562, 1.525878, 1.831054, -2.746581,Sitting
1671619, -0.278442, -0.694458, -0.701660, 1.037598, 2.197266, -1.831054,Sitting
1671639, -0.267944, -0.698486, -0.694580, 1.586914, 2.380371, -0.854492,Sitting
1671659, -0.254395, -0.708130, -0.691040, 1.831054, 3.051757, -0.427246,Sitting
1671679, -0.231567, -0.713013, -0.693848, 0.915527, 4.455568, 0.244141,Sitting
1671699, -0.194336, -0.701050, -0.688721, 0.671386, 3.662109, -0.366211,Sitting
1671719, -0.191895, -0.695068, -0.681396, 1.281738, 1.098633, -1.892090,Sitting
1671739, -0.196411, -0.693604, -0.668945, 1.770019, -1.586914, -2.502442,Sitting
1671759, -0.215576, -0.702393, -0.658447, 1.708984, -1.403808, -2.685546,Sitting
1671779, -0.215332, -0.708618, -0.661499, 1.525878, 0.061035, -1.953124,Sitting
1671799, -0.205933, -0.711548, -0.675781, 0.915527, -0.183105, -1.892090,Sitting
1671819, -0.222412, -0.716187, -0.681885, 0.854492, -2.441407, -1.953124,Sitting
1671839, -0.245239, -0.711060, -0.682862, -0.061035, -2.807617, -1.098633,Sitting
1671859, -0.253784, -0.699097, -0.668823, -0.122070, -3.051757, -0.244141,Sitting
1671879, -0.267456, -0.695312, -0.669556, 0.305176, -1.831054, -0.122070,Sitting
1671899, -0.253906, -0.698730, -0.673950, 0.488281, 0.488281, -0.793457,Sitting
1671919, -0.237305, -0.699707, -0.676758, 0.610352, 1.281738, -1.403808,Sitting
1671939, -0.228516, -0.702759, -0.677124, 0.244141, 0.976562, -1.098633,Sitting
1671959, -0.211060, -0.705566, -0.674561, -0.183105, -0.488281, -0.427246,Sitting
1671979, -0.226563, -0.705566, -0.674683, 0.061035, -0.854492, -0.183105,Sitting
1671999, -0.195313, -0.704224, -0.675537, -0.427246, -1.586914, -0.061035,Sitting
1672019, -0.240845, -0.706909, -0.680420, -0.183105, -3.173828, -1.037598,Sitting
1672039, -0.253540, -0.701904, -0.672486, -0.549316, -2.319336, -0.549316,Sitting
1672059, -0.247803, -0.697510, -0.669190, -0.244141, -0.427246, -0.305176,Sitting
1672079, -0.227295, -0.699219, -0.670166, -0.244141, 0.000000, -0.122070,Sitting
1672099, -0.219482, -0.694580, -0.676270, -0.244141, -1.586914, -0.488281,Sitting
1672119, -0.234863, -0.691650, -0.683106, 0.000000, -2.868652, -0.854492,Sitting
1672139, -0.254028, -0.695679, -0.681030, 0.244141, -2.502442, -0.732422,Sitting
1672159, -0.255005, -0.702148, -0.672730, -0.122070, -0.793457, -0.366211,Sitting
1672179, -0.244263, -0.701904, -0.669800, -0.671386, 0.427246, -0.122070,Sitting
1672199, -0.223145, -0.694824, -0.672119, -0.793457, -0.061035, -0.183105,Sitting
1672219, -0.218384, -0.693970, -0.676880, -0.427246, -1.525878, -0.183105,Sitting
1672239, -0.234009, -0.695923, -0.676392, 0.061035, -2.197266, -0.183105,Sitting
1672259, -0.253174, -0.696167, -0.680908, 0.244141, -0.915527, -0.244141,Sitting
1672279, -0.249512, -0.694214, -0.679932, 0.000000, 0.488281, -0.122070,Sitting
1672299, -0.235596, -0.701782, -0.675659, 0.244141, 0.427246, -0.305176,Sitting
1672319, -0.221558, -0.715576, -0.669190, -0.061035, -0.793457, -0.549316,Sitting
1672339, -0.225708, -0.704346, -0.673828, -0.488281, -1.647949, -0.427246,Sitting
1672359, -0.238647, -0.697998, -0.677612, -0.305176, -1.464844, -0.671386,Sitting
1672379, -0.240723, -0.695923, -0.674561, -0.244141, -0.793457, -0.854492,Sitting
1672399, -0.232666, -0.697144, -0.675659, -0.366211, -0.427246, -0.732422,Sitting
1672419, -0.222656, -0.694946, -0.680542, -0.610352, -0.854492, -0.305176,Sitting
1672439, -0.228882, -0.695068, -0.683106, -0.549316, -1.708984, -0.549316,Sitting
1672459, -0.244751, -0.704590, -0.679077, -0.305176, -1.953124, -1.281738,Sitting
1672479, -0.245483, -0.703003, -0.675171, -0.427246, -0.793457, -1.281738,Sitting
1672499, -0.241089, -0.697144, -0.677246, -0.488281, -0.305176, -1.281738,Sitting
1672519, -0.233398, -0.689820, -0.680054, -0.244141, -0.122070, -0.671386,Sitting
1672539, -0.236206, -0.686157, -0.684937, 0.244141, -1.098633, -1.037598,Sitting
1672559, -0.251709, -0.689331, -0.681519, 0.671386, -0.793457, -1.037598,Sitting
1672579, -0.250977, -0.690552, -0.673706, 0.793457, 0.244141, -0.671386,Sitting
1672599, -0.239868, -0.698730, -0.671143, 0.732422, 0.610352, -0.488281,Sitting
1672619, -0.229126, -0.705811, -0.671387, 0.183105, -0.183105, -0.122070,Sitting
1672639, -0.233276, -0.700806, -0.677246, -0.122070, -1.037598, -0.183105,Sitting
1672659, -0.238525, -0.694824, -0.681030, 0.122070, -0.854492, -0.183105,Sitting
1672679, -0.235230, -0.697144, -0.679932, 0.488281, -0.305176, -0.244141,Sitting
1672699, -0.230957, -0.701294, -0.673706, 0.183105, -0.671386, -0.244141,Sitting
1672719, -0.227417, -0.702271, -0.670532, -0.122070, -0.732422, -0.183105,Sitting
1672739, -0.221680, -0.700318, -0.679932, -0.122070, -0.854492, -0.183105,Sitting
1672759, -0.225586, -0.698608, -0.682739, 0.061035, -0.976562, -0.610352,Sitting
1672779, -0.231445, -0.699585, -0.677979, 0.244141, -1.037598, -1.037598,Sitting
1672799, -0.238403, -0.700440, -0.676880, 0.183105, -0.427246, -0.915527,Sitting
1672819, -0.232056, -0.701050, -0.674805, -0.427246, 0.061035, -0.549316,Sitting
1672839, -0.229980, -0.696411, -0.675659, -0.610352, -0.671386, -0.549316,Sitting
1672859, -0.235230, -0.695435, -0.679321, -0.366211, -1.159668, -0.732422,Sitting
1672879, -0.239624, -0.696411, -0.679321, -0.549316, -1.037598, -0.671386,Sitting
1672899, -0.242188, -0.692993, -0.680908, -0.305176, -0.488281, -0.305176,Sitting
1672919, -0.240601, -0.693970, -0.677124, 0.122070, -0.366211, -0.427246,Sitting
1672939, -0.236694, -0.695679, -0.675537, 0.427246, -0.366211, -0.610352,Sitting
1672959, -0.232422, -0.698608, -0.675415, 0.427246, -0.305176, -0.488281,Sitting
1672979, -0.229492, -0.695557, -0.678833, 0.366211, -0.610352, -0.366211,Sitting
1672999, -0.231689, -0.691406, -0.683350, 0.488281, -0.976562, -0.427246,Sitting
1673019, -0.238525, -0.693726, -0.683472, 0.671386, -1.159668, -0.488281,Sitting
1673039, -0.240723, -0.695557, -0.678345, 0.610352, -0.915527, -0.549316,Sitting
1673059, -0.241333, -0.698242, -0.674194, 0.488281, -0.488281, -0.488281,Sitting
1673079, -0.233887, -0.699585, -0.675537, 0.183105, -0.183105, -0.488281,Sitting
1673099, -0.234253, -0.698486, -0.680664, -0.061035, -0.549316, -0.488281,Sitting
1673119, -0.240601, -0.696289, -0.679199, 0.000000, -0.854492, -0.610352,Sitting
1673139, -0.236084, -0.700928, -0.676392, 0.183105, -0.305176, -0.671386,Sitting
1673159, -0.224976, -0.701416, -0.674072, 0.000000, -0.122070, -0.610352,Sitting
1673179, -0.225830, -0.697510, -0.679566, 0.183105, -0.793457, -0.915527,Sitting
1673199, -0.232910, -0.695679, -0.680908, 0.366211, -0.976562, -1.098633,Sitting
1673219, -0.238525, -0.696289, -0.678345, 0.427246, -0.549316, -0.854492,Sitting
1673239, -0.230469, -0.701050, -0.674316, 0.488281, -0.061035, -0.610352,Sitting
1673259, -0.218384, -0.698364, -0.675293, 0.122070, -0.854492, -0.488281,Sitting
1673279, -0.235840, -0.693115, -0.682129, 0.732422, -1.647949, -0.671386,Sitting
1673299, -0.244141, -0.699463, -0.681519, 0.793457, -1.342773, -0.732422,Sitting
1673319, -0.248535, -0.699097, -0.677368, 0.610352, 0.000000, -0.671386,Sitting
1673339, -0.228149, -0.698120, -0.673462, 0.366211, 0.732422, -0.549316,Sitting
1673359, -0.226440, -0.699219, -0.677856, 0.427246, -0.244141, -0.610352,Sitting
1673379, -0.225708, -0.697022, -0.675171, 0.000000, -1.464844, -0.366211,Sitting
1673399, -0.239380, -0.692505, -0.680908, 0.244141, -1.953124, -0.366211,Sitting
1673419, -0.249268, -0.695679, -0.680298, 0.244141, -0.976562, -0.305176,Sitting
1673439, -0.244507, -0.697266, -0.678955, 0.183105, 0.000000, -0.183105,Sitting
1673459, -0.233643, -0.697876, -0.678955, 0.366211, 0.183105, -0.366211,Sitting
