timestamp,ax,ay,az,gx,gy,gz,activity
67774, 0.097290, -1.509888, 0.104370, -27.526850, 33.203130, -81.481900,Stair-Down
67794, 0.153687, -1.237427, -0.179077, -30.761716, 22.827140, -87.707500,Stair-Down
67814, 0.110718, -0.973633, -0.385010, -0.122070, -0.244141, -97.290020,Stair-Down
67834, 0.002686, -0.903442, -0.341431, 45.593250, -26.123040, -99.487300,Stair-Down
67854, -0.087769, -0.917603, -0.297730, 62.194820, -26.550290, -95.642060,Stair-Down
67874, -0.185913, -1.011597, -0.323975, 68.481460, -10.498044, -91.247540,Stair-Down
67894, -0.212280, -1.137329, -0.318848, 57.861320, 17.211920, -85.327140,Stair-Down
67914, -0.105103, -1.165162, -0.269165, 38.818360, 35.644540, -76.904300,Stair-Down
67934, 0.007813, -1.106812, -0.219116, 30.822750, 30.700680, -70.312500,Stair-Down
67954, 0.061523, -1.057496, -0.240723, 29.968260, 10.681150, -62.927240,Stair-Down
67974, 0.084839, -0.981445, -0.301270, 32.592780, -17.517090, -56.213370,Stair-Down
67994, 0.082275, -0.900391, -0.339722, 43.090810, -46.081540, -52.612300,Stair-Down
68014, 0.043579, -0.892334, -0.327515, 55.541980, -70.739760, -53.161610,Stair-Down
68034, 0.003906, -0.910034, -0.271118, 59.814440, -80.627420, -50.354000,Stair-Down
68054, -0.159302, -0.940430, -0.235107, 54.626460, -76.049820, -50.598140,Stair-Down
